Timestamp,X,Y
17-May-2021 18:54:38.000,5.79398518886162,2.73426008525377
17-May-2021 18:54:39.000,-0.311035736842105,2.89045110526316
17-May-2021 18:54:40.000,0.242556631578947,4.2526127368421
17-May-2021 18:54:41.000,5.947062,-1.096511
17-May-2021 18:54:42.000,-2.08276289473684,1.18183415789474
17-May-2021 18:54:43.000,1.37094573684211,3.04853436842105
17-May-2021 18:54:44.000,0.915726842105263,2.20139715789474
17-May-2021 18:54:45.000,0.89671,2.18231747368421
17-May-2021 18:54:46.000,0.829034157894737,2.18905515789474
17-May-2021 18:54:47.000,0.862140421052632,2.26008389473684
17-May-2021 18:54:48.000,0.915412105263158,2.13666484210526
17-May-2021 18:54:49.000,1.06255494736842,2.20020042105263
17-May-2021 18:54:50.000,0.949856368421053,2.12425947368421
17-May-2021 18:54:51.000,0.855639105263158,3.00730594736842
17-May-2021 18:54:52.000,0.395492315789474,3.62500052631579
17-May-2021 18:54:53.000,-0.656830157894737,1.86994363157895
17-May-2021 18:54:54.000,0.678349736842105,2.88497236842105
17-May-2021 18:54:55.000,1.42021857894737,3.72904063157895
17-May-2021 18:54:56.000,0.485349421052632,3.69182631578947
17-May-2021 18:54:57.000,0.589499842105263,3.55050794736842
17-May-2021 18:54:58.000,0.725198368421053,2.09080747368421
17-May-2021 18:54:59.000,0.974162263157895,2.47166010526316
17-May-2021 18:55:00.000,-0.337687,2.298306
17-May-2021 18:55:01.000,-0.202744210526316,1.86482768421053
17-May-2021 18:55:02.000,-0.439704798825238,1.24784725124995
17-May-2021 18:55:03.000,1.68198121052632,1.03640715789474
17-May-2021 18:55:04.000,2.91652036842105,0.294537315789474
17-May-2021 18:55:05.000,3.03181652631579,-1.43572463157895
17-May-2021 18:55:06.000,3.58240173684211,-0.863352210526316
17-May-2021 18:55:07.000,0.142797789473684,3.29889942105263
17-May-2021 18:55:08.000,0.439209263157895,2.07685936842105
17-May-2021 18:55:09.000,0.0535237894736842,2.66539994736842
17-May-2021 18:55:10.000,0.295734210526316,2.56446042105263
17-May-2021 18:55:11.000,0.687039210526316,1.87406773684211
17-May-2021 18:55:12.000,1.33898868421053,1.64948931578947
17-May-2021 18:55:13.000,-0.137398315789474,1.96683715789474
17-May-2021 18:55:14.000,0.363189421052632,1.81125626315789
17-May-2021 18:55:15.000,0.349052947368421,2.57727452631579
17-May-2021 18:55:16.000,0.703442421052632,3.53501752631579
17-May-2021 18:55:17.000,0.916403684210526,3.35224978947368
17-May-2021 18:55:18.000,0.525523789473684,3.48790136842105
17-May-2021 18:55:19.000,-0.338884,1.893919
17-May-2021 18:55:20.000,0.464034947368421,2.37460894736842
17-May-2021 18:55:21.000,0.657915894736842,2.94441589473684
17-May-2021 18:55:22.000,0.466017684210526,2.74933752631579
17-May-2021 18:55:23.000,0.536480578947368,2.67301884210526
17-May-2021 18:55:24.000,0.0419214210526316,2.18395463157895
17-May-2021 18:55:25.000,0.146151263157895,2.04365910526316
17-May-2021 18:55:26.000,0.348407263157895,2.02930221052632
17-May-2021 18:55:27.000,0.420806,0.995383157894737
17-May-2021 18:55:28.000,0.200020894736842,0.975295315789474
17-May-2021 18:55:29.000,0.494039,1.37264615789474
17-May-2021 18:55:30.000,0.907714473684211,2.04907478947368
17-May-2021 18:55:31.000,1.17925257894737,3.08796863157895
17-May-2021 18:55:32.000,1.32286915789474,2.55268489473684
17-May-2021 18:55:33.000,1.84675484210526,2.80588331578947
17-May-2021 18:55:34.000,2.82124773684211,3.31719226315789
17-May-2021 18:55:35.000,1.02560794736842,3.76254036842105
17-May-2021 18:55:36.000,0.858173473684211,3.18739752631579
17-May-2021 18:55:37.000,0.261951105263158,2.71054836842105
17-May-2021 18:55:38.000,-1.267598,2.921936
17-May-2021 18:55:39.000,0.132345578947368,3.26650210526316
17-May-2021 18:55:40.000,0.215763157894737,2.920503
17-May-2021 18:55:41.000,-0.144986521316659,3.33336014611262
17-May-2021 18:55:42.000,0.260959052631579,2.081189
17-May-2021 18:55:43.000,0.668054368421053,2.14825121052632
17-May-2021 18:55:44.000,-0.253749421052632,2.17765742105263
17-May-2021 18:55:45.000,-0.327108473684211,2.33753631578947
17-May-2021 18:55:46.000,-0.177698684210526,2.66500668421053
17-May-2021 18:55:47.000,-0.0221333684210526,2.56153252631579
17-May-2021 18:55:48.000,0.124033052631579,3.13144931578947
17-May-2021 18:55:49.000,-0.296111473684211,1.99676305263158
17-May-2021 18:55:50.000,-0.289452789473684,1.70321789473684
17-May-2021 18:55:51.000,0.318607631578947,2.41245363157895
17-May-2021 18:55:52.000,0.330272789473684,0.903448263157895
17-May-2021 18:55:53.000,0.776407842105263,1.25456284210526
17-May-2021 18:55:54.000,0.245894368421053,1.39427610526316
17-May-2021 18:55:55.000,0.0238656315789474,2.40503831578947
17-May-2021 18:55:56.000,0.239974736842105,1.95394431578947
17-May-2021 18:55:57.000,0.143569,2.210968
17-May-2021 18:55:58.000,-0.0600727894736842,1.74167589473684
17-May-2021 18:55:59.000,0.0331220526315789,2.62151042105263
17-May-2021 18:56:00.000,0.175557789473684,2.62031410526316
17-May-2021 18:56:01.000,0.151629631578947,2.67308168421053
17-May-2021 18:56:02.000,0.188969947368421,2.63989768421053
17-May-2021 18:56:03.000,0.017757052631579,2.60646073684211
17-May-2021 18:56:04.000,0.0288397894736842,2.66369921052632
17-May-2021 18:56:05.000,-0.0452747368421053,2.70148147368421
17-May-2021 18:56:06.000,0.131542368421053,2.65790621052632
17-May-2021 18:56:07.000,0.156226,2.64909057894737
